ALL_KWRD_RANK_CO,SRCHWRD_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9,터키여행,유럽,터키,275,1403,1678,20220906
10,발리여행,아시아,인도네시아,293,1374,1667,20220906
1,일본여행,아시아,일본,4319,15932,20251,20220824
2,태국여행,아시아,태국,881,3566,4447,20220824
3,베트남여행,아시아,베트남,781,3274,4055,20220824
4,싱가포르여행,아시아,싱가포르,694,3161,3855,20220824
5,괌여행,오세아니아,미국,805,2401,3206,20220824
6,스위스여행,유럽,스위스,386,2470,2856,20220824
7,방콕여행,아시아,태국,628,2114,2742,20220824
8,대만여행,아시아,대만,443,1690,2133,20220824
9,다낭여행,아시아,베트남,486,1562,2048,20220824
10,발리여행,아시아,인도네시아,365,1671,2036,20220824
1,일본여행,아시아,일본,3516,12715,16231,20220823
2,태국여행,아시아,태국,1051,4031,5082,20220823
3,베트남여행,아시아,베트남,808,3328,4136,20220823
4,싱가포르여행,아시아,싱가포르,679,3192,3871,20220823
5,괌여행,오세아니아,미국,833,2507,3340,20220823
6,방콕여행,아시아,태국,703,2250,2953,20220823
7,스위스여행,유럽,스위스,412,2286,2698,20220823
8,발리여행,아시아,인도네시아,428,1820,2248,20220823
9,대만여행,아시아,대만,535,1655,2190,20220823
10,하와이여행,북아메리카,미국,358,1790,2148,20220823
1,일본여행,아시아,일본,1794,15312,17106,20220828
2,태국여행,아시아,태국,365,4152,4517,20220828
3,베트남여행,아시아,베트남,289,3621,3910,20220828
4,싱가포르여행,아시아,싱가포르,283,3394,3677,20220828
5,괌여행,오세아니아,미국,257,2838,3095,20220828
6,인도여행,아시아,인도,817,1941,2758,20220828
7,방콕여행,아시아,태국,207,2369,2576,20220828
8,터키여행,유럽,터키,155,2187,2342,20220828
9,스위스여행,유럽,스위스,171,2148,2319,20220828
10,대만여행,아시아,대만,185,2031,2216,20220828
1,일본여행,아시아,일본,1497,13928,15425,20220821
2,태국여행,아시아,태국,395,5150,5545,20220821
3,베트남여행,아시아,베트남,399,4305,4704,20220821
4,싱가포르여행,아시아,싱가포르,349,4143,4492,20220821
5,스위스여행,유럽,스위스,204,3856,4060,20220821
6,괌여행,오세아니아,미국,311,3242,3553,20220821
7,방콕여행,아시아,태국,239,2776,3015,20220821
8,발리여행,아시아,인도네시아,170,2393,2563,20220821
9,다낭여행,아시아,베트남,224,2293,2517,20220821
10,스페인여행,유럽,스페인,153,2276,2429,20220821
1,일본여행,아시아,일본,4529,17756,22285,20220908
2,태국여행,아시아,태국,578,2791,3369,20220908
3,싱가포르여행,아시아,싱가포르,488,2665,3153,20220908
4,베트남여행,아시아,베트남,481,2448,2929,20220908
5,괌여행,오세아니아,미국,539,1902,2441,20220908
6,방콕여행,아시아,태국,383,1651,2034,20220908
7,대만여행,아시아,대만,495,1499,1994,20220908
8,스위스여행,유럽,스위스,249,1443,1692,20220908
9,터키여행,유럽,터키,215,1376,1591,20220908
10,다낭여행,아시아,베트남,308,1170,1478,20220908
1,일본여행,아시아,일본,5576,18721,24297,20220831
2,태국여행,아시아,태국,816,3459,4275,20220831
3,베트남여행,아시아,베트남,718,3224,3942,20220831
4,싱가포르여행,아시아,싱가포르,683,3244,3927,20220831
5,괌여행,오세아니아,미국,896,2528,3424,20220831
6,방콕여행,아시아,태국,672,2099,2771,20220831
7,대만여행,아시아,대만,594,1877,2471,20220831
8,몽골여행,아시아,몽골,299,1728,2027,20220831
9,스위스여행,유럽,스위스,322,1637,1959,20220831
10,터키여행,유럽,터키,279,1633,1912,20220831
1,일본여행,아시아,일본,3005,11964,14969,20220826
2,태국여행,아시아,태국,649,3058,3707,20220826
3,베트남여행,아시아,베트남,525,2812,3337,20220826
4,싱가포르여행,아시아,싱가포르,522,2596,3118,20220826
5,괌여행,오세아니아,미국,586,1969,2555,20220826
6,방콕여행,아시아,태국,513,1780,2293,20220826
7,스위스여행,유럽,스위스,291,1764,2055,20220826
8,대만여행,아시아,대만,367,1430,1797,20220826
9,몽골여행,아시아,몽골,280,1431,1711,20220826
10,다낭여행,아시아,베트남,400,1278,1678,20220826
1,일본여행,아시아,일본,1290,11292,12582,20220820
2,태국여행,아시아,태국,419,4132,4551,20220820
3,스위스여행,유럽,스위스,195,3838,4033,20220820
4,베트남여행,아시아,베트남,288,3471,3759,20220820
5,싱가포르여행,아시아,싱가포르,266,3482,3748,20220820
6,괌여행,오세아니아,미국,323,2705,3028,20220820
7,방콕여행,아시아,태국,228,2365,2593,20220820
8,발리여행,아시아,인도네시아,152,2127,2279,20220820
9,다낭여행,아시아,베트남,185,1833,2018,20220820
10,대만여행,아시아,대만,159,1800,1959,20220820
1,일본여행,아시아,일본,3317,12671,15988,20220822
2,태국여행,아시아,태국,1089,4742,5831,20220822
3,베트남여행,아시아,베트남,907,3831,4738,20220822
4,싱가포르여행,아시아,싱가포르,751,3732,4483,20220822
5,괌여행,오세아니아,미국,917,2884,3801,20220822
6,방콕여행,아시아,태국,690,2486,3176,20220822
7,스위스여행,유럽,스위스,404,2502,2906,20220822
8,하와이여행,북아메리카,미국,302,2499,2801,20220822
9,다낭여행,아시아,베트남,545,1966,2511,20220822
10,발리여행,아시아,인도네시아,405,1947,2352,20220822
1,일본여행,아시아,일본,3680,12210,15890,20220830
2,태국여행,아시아,태국,906,3176,4082,20220830
3,베트남여행,아시아,베트남,714,3082,3796,20220830
4,싱가포르여행,아시아,싱가포르,703,2917,3620,20220830
5,괌여행,오세아니아,미국,771,2316,3087,20220830
6,방콕여행,아시아,태국,674,1987,2661,20220830
7,몽골여행,아시아,몽골,362,1959,2321,20220830
8,대만여행,아시아,대만,451,1614,2065,20220830
9,스위스여행,유럽,스위스,349,1635,1984,20220830
10,발리여행,아시아,인도네시아,367,1587,1954,20220830
1,일본여행,아시아,일본,3693,17487,21180,20221226
2,후쿠오카여행,아시아,일본,2336,8167,10503,20221226
3,베트남여행,아시아,베트남,1283,7042,8325,20221226
4,오사카여행,아시아,일본,1672,6272,7944,20221226
5,대만여행,아시아,대만,1508,5737,7245,20221226
6,도쿄여행,아시아,일본,1546,5048,6594,20221226
7,싱가포르여행,아시아,싱가포르,890,4642,5532,20221226
8,태국여행,아시아,태국,900,4462,5362,20221226
9,달랏여행,아시아,베트남,363,4082,4445,20221226
10,삿포로여행,아시아,일본,824,3018,3842,20221226
1,일본여행,아시아,일본,3416,15511,18927,20221221
2,후쿠오카여행,아시아,일본,2129,7290,9419,20221221
3,오사카여행,아시아,일본,1516,5390,6906,20221221
4,대만여행,아시아,대만,1238,4938,6176,20221221
5,도쿄여행,아시아,일본,1404,4443,5847,20221221
6,베트남여행,아시아,베트남,879,4879,5758,20221221
7,태국여행,아시아,태국,717,4207,4924,20221221
8,싱가포르여행,아시아,싱가포르,714,3647,4361,20221221
9,삿포로여행,아시아,일본,829,3229,4058,20221221
10,세부여행,아시아,필리핀,566,2573,3139,20221221
1,일본여행,아시아,일본,3788,16057,19845,20221220
2,후쿠오카여행,아시아,일본,2265,7381,9646,20221220
3,오사카여행,아시아,일본,1604,6020,7624,20221220
4,대만여행,아시아,대만,1320,5201,6521,20221220
5,도쿄여행,아시아,일본,1475,4794,6269,20221220
6,베트남여행,아시아,베트남,897,5092,5989,20221220
7,태국여행,아시아,태국,807,3986,4793,20221220
8,싱가포르여행,아시아,싱가포르,740,3745,4485,20221220
9,삿포로여행,아시아,일본,982,3410,4392,20221220
10,발리여행,아시아,인도네시아,399,3581,3980,20221220
1,일본여행,아시아,일본,1535,16569,18104,20221217
2,후쿠오카여행,아시아,일본,1022,7843,8865,20221217
3,오사카여행,아시아,일본,813,6419,7232,20221217
4,도쿄여행,아시아,일본,833,5498,6331,20221217
5,베트남여행,아시아,베트남,391,5428,5819,20221217
6,대만여행,아시아,대만,572,5201,5773,20221217
7,태국여행,아시아,태국,333,4557,4890,20221217
8,싱가포르여행,아시아,싱가포르,336,4469,4805,20221217
9,삿포로여행,아시아,일본,402,4087,4489,20221217
10,하코네여행,아시아,일본,95,4045,4140,20221217
1,일본여행,아시아,일본,1848,19147,20995,20221218
2,후쿠오카여행,아시아,일본,1304,9284,10588,20221218
3,베트남여행,아시아,베트남,451,7975,8426,20221218
4,오사카여행,아시아,일본,943,7429,8372,20221218
5,대만여행,아시아,대만,596,6668,7264,20221218
6,도쿄여행,아시아,일본,853,5814,6667,20221218
7,태국여행,아시아,태국,334,5315,5649,20221218
8,싱가포르여행,아시아,싱가포르,350,5186,5536,20221218
9,삿포로여행,아시아,일본,506,4525,5031,20221218
10,스위스여행,유럽,스위스,226,4395,4621,20221218
1,일본여행,아시아,일본,1456,17629,19085,20221225
2,후쿠오카여행,아시아,일본,964,8250,9214,20221225
3,베트남여행,아시아,베트남,423,8404,8827,20221225
4,발리여행,아시아,인도네시아,231,8002,8233,20221225
5,오사카여행,아시아,일본,814,7113,7927,20221225
6,대만여행,아시아,대만,519,6889,7408,20221225
7,달랏여행,아시아,베트남,122,5852,5974,20221225
8,도쿄여행,아시아,일본,695,5182,5877,20221225
9,태국여행,아시아,태국,341,5107,5448,20221225
10,싱가포르여행,아시아,싱가포르,319,4963,5282,20221225
1,일본여행,아시아,일본,1365,14043,15408,20221224
2,달랏여행,아시아,베트남,149,10825,10974,20221224
3,베트남여행,아시아,베트남,386,8496,8882,20221224
4,후쿠오카여행,아시아,일본,845,6747,7592,20221224
5,대만여행,아시아,대만,442,5834,6276,20221224
6,오사카여행,아시아,일본,693,5190,5883,20221224
7,도쿄여행,아시아,일본,629,4497,5126,20221224
8,태국여행,아시아,태국,310,4513,4823,20221224
9,싱가포르여행,아시아,싱가포르,232,4341,4573,20221224
10,삿포로여행,아시아,일본,283,2817,3100,20221224
1,일본여행,아시아,일본,2599,12992,15591,20221223
2,후쿠오카여행,아시아,일본,1715,6074,7789,20221223
3,오사카여행,아시아,일본,1331,4936,6267,20221223
4,대만여행,아시아,대만,1110,4599,5709,20221223
5,도쿄여행,아시아,일본,1257,3902,5159,20221223
6,베트남여행,아시아,베트남,733,4170,4903,20221223
7,싱가포르여행,아시아,싱가포르,543,3579,4122,20221223
8,태국여행,아시아,태국,533,3543,4076,20221223
9,삿포로여행,아시아,일본,640,2562,3202,20221223
10,세부여행,아시아,필리핀,460,2185,2645,20221223
1,일본여행,아시아,일본,3822,17084,20906,20221219
2,후쿠오카여행,아시아,일본,2261,7533,9794,20221219
3,오사카여행,아시아,일본,1653,6078,7731,20221219
4,대만여행,아시아,대만,1412,5088,6500,20221219
5,도쿄여행,아시아,일본,1486,4973,6459,20221219
6,베트남여행,아시아,베트남,985,5265,6250,20221219
7,태국여행,아시아,태국,849,4300,5149,20221219
8,싱가포르여행,아시아,싱가포르,727,4136,4863,20221219
9,삿포로여행,아시아,일본,1013,3590,4603,20221219
10,발리여행,아시아,인도네시아,371,4106,4477,20221219
1,일본여행,아시아,일본,3213,12662,15875,20221214
2,후쿠오카여행,아시아,일본,2017,6856,8873,20221214
3,오사카여행,아시아,일본,1563,5872,7435,20221214
4,베트남여행,아시아,베트남,936,5270,6206,20221214
5,대만여행,아시아,대만,1241,4830,6071,20221214
6,도쿄여행,아시아,일본,1339,4381,5720,20221214
7,태국여행,아시아,태국,745,4442,5187,20221214
8,삿포로여행,아시아,일본,1106,4070,5176,20221214
9,싱가포르여행,아시아,싱가포르,739,3976,4715,20221214
10,세부여행,아시아,필리핀,662,2741,3403,20221214
1,일본여행,아시아,일본,1266,11647,12913,20221203
2,후쿠오카여행,아시아,일본,865,5837,6702,20221203
3,오사카여행,아시아,일본,743,4962,5705,20221203
4,도쿄여행,아시아,일본,704,4312,5016,20221203
5,대만여행,아시아,대만,427,4338,4765,20221203
6,베트남여행,아시아,베트남,246,3960,4206,20221203
7,싱가포르여행,아시아,싱가포르,240,3704,3944,20221203
8,태국여행,아시아,태국,237,3246,3483,20221203
9,삿포로여행,아시아,일본,288,2880,3168,20221203
10,카타르여행,아시아,카타르,89,2662,2751,20221203
1,일본여행,아시아,일본,3429,13559,16988,20221213
2,후쿠오카여행,아시아,일본,2231,7832,10063,20221213
3,오사카여행,아시아,일본,1692,6101,7793,20221213
4,도쿄여행,아시아,일본,1551,4928,6479,20221213
5,대만여행,아시아,대만,1329,4984,6313,20221213
6,베트남여행,아시아,베트남,963,5127,6090,20221213
7,삿포로여행,아시아,일본,1020,4089,5109,20221213
8,태국여행,아시아,태국,775,4249,5024,20221213
9,싱가포르여행,아시아,싱가포르,754,4102,4856,20221213
10,세부여행,아시아,필리핀,679,2837,3516,20221213
1,일본여행,아시아,일본,3642,13782,17424,20221109
2,후쿠오카여행,아시아,일본,1872,5925,7797,20221109
3,오사카여행,아시아,일본,1643,5346,6989,20221109
4,도쿄여행,아시아,일본,1383,4238,5621,20221109
5,대만여행,아시아,대만,1098,3802,4900,20221109
6,싱가포르여행,아시아,싱가포르,629,3702,4331,20221109
7,베트남여행,아시아,베트남,846,3481,4327,20221109
8,태국여행,아시아,태국,740,3268,4008,20221109
9,삿포로여행,아시아,일본,731,2274,3005,20221109
10,세부여행,아시아,필리핀,583,2377,2960,20221109
1,일본여행,아시아,일본,1566,13897,15463,20221112
2,후쿠오카여행,아시아,일본,801,6255,7056,20221112
3,오사카여행,아시아,일본,765,5186,5951,20221112
4,도쿄여행,아시아,일본,792,4628,5420,20221112
5,대만여행,아시아,대만,435,4341,4776,20221112
6,베트남여행,아시아,베트남,251,4218,4469,20221112
7,싱가포르여행,아시아,싱가포르,285,4162,4447,20221112
8,태국여행,아시아,태국,301,3397,3698,20221112
9,삿포로여행,아시아,일본,323,2952,3275,20221112
10,세부여행,아시아,필리핀,273,2930,3203,20221112
1,일본여행,아시아,일본,2934,12517,15451,20221215
2,후쿠오카여행,아시아,일본,2038,6733,8771,20221215
3,오사카여행,아시아,일본,1430,5181,6611,20221215
4,베트남여행,아시아,베트남,874,4885,5759,20221215
5,대만여행,아시아,대만,1212,4445,5657,20221215
6,도쿄여행,아시아,일본,1305,4316,5621,20221215
7,삿포로여행,아시아,일본,1118,4130,5248,20221215
8,태국여행,아시아,태국,777,3752,4529,20221215
9,싱가포르여행,아시아,싱가포르,689,3581,4270,20221215
10,세부여행,아시아,필리핀,599,2404,3003,20221215
1,일본여행,아시아,일본,3312,13006,16318,20221207
2,후쿠오카여행,아시아,일본,2180,7791,9971,20221207
3,오사카여행,아시아,일본,1514,6053,7567,20221207
4,대만여행,아시아,대만,1339,5201,6540,20221207
5,도쿄여행,아시아,일본,1453,4921,6374,20221207
6,베트남여행,아시아,베트남,960,4808,5768,20221207
7,태국여행,아시아,태국,838,3940,4778,20221207
8,싱가포르여행,아시아,싱가포르,783,3790,4573,20221207
9,삿포로여행,아시아,일본,899,3365,4264,20221207
10,세부여행,아시아,필리핀,587,2984,3571,20221207
1,일본여행,아시아,일본,1767,16016,17783,20221204
2,후쿠오카여행,아시아,일본,1075,8036,9111,20221204
3,오사카여행,아시아,일본,954,7052,8006,20221204
4,도쿄여행,아시아,일본,911,5812,6723,20221204
5,대만여행,아시아,대만,613,5867,6480,20221204
6,베트남여행,아시아,베트남,471,5403,5874,20221204
7,싱가포르여행,아시아,싱가포르,352,4977,5329,20221204
8,태국여행,아시아,태국,378,4616,4994,20221204
